"Uuid","Name","Concept Drug","Concept Dosage Form","Strength"
"6c613092-feba-418d-8e98-7f89b1aecdb8","IMMUNOGL. SNAKE ANTIVENOM, Africa (EchiTab-Plus) 10ml, vial","4724798b-26e2-43a0-a091-461fe511d752","5ebc716e-e571-43aa-8f9b-f63a80f92cba","10ml"
"c3a1c235-1ef6-4b99-ad8e-1c93d5b459a4","IMMUNOGL. SNAKE ANTIVENOM, Africa (SAIMR), 10ml, amp.","b747ad99-a036-468b-91ef-43e61d47e175","6f030e4e-5560-4483-a539-871dda13d9d9","10ml"
"c5305cf7-bd92-408b-8ff4-56d9fb629225","IMMUNOGL. SNAKE ANTIVENOM Africa (PANAF-Premium) pwd+dil, v.","d9209202-e3e5-48d4-a442-e6fd7a6be570","5ebc716e-e571-43aa-8f9b-f63a80f92cba",
"730ca45f-0000-4925-9c4a-f3817f2f7c05","IMMUNOGLOBULIN HUMAN HEPATITIS B, 180 IU/ml, 1ml, vial","bc8fe4a1-a20d-4238-94f0-e6653a177f38","5ebc716e-e571-43aa-8f9b-f63a80f92cba","180 IU/ml, 1ml"
"c1c3780f-249e-4f90-93dd-685388ed5e7d","IMMUNOGLOBULIN HUMAN anti-D, 300µg, syr.","8d9cc359-4ab5-4639-844a-9393a84bf06b","6353ff60-1277-4e80-9f20-919e0dbfbe7e","300µg"
"372ea8cd-5ca3-404a-8e7b-a4a9d3fad311","IMMUNOGLOBULIN HUMAN anti-D, 300µg, powder + diluent, vial","8d9cc359-4ab5-4639-844a-9393a84bf06b","5ebc716e-e571-43aa-8f9b-f63a80f92cba","300µg"
"1a435dd3-5747-42ba-b204-0d59dc14b20a","IMMUNOGLOBULIN HUMAN ANTIRABIES, 300IU/ml, 1ml, vial","a1c6144f-7cc7-4ae8-a62c-9b701a07e276","5ebc716e-e571-43aa-8f9b-f63a80f92cba","300IU/ml, 1ml"
"824b9b3a-14da-4b86-85d8-f07a19ead2f9","IMMUNOGLOBULIN HUMAN ANTIRABIES, 300IU/ml, 5ml, vial","a1c6144f-7cc7-4ae8-a62c-9b701a07e276","5ebc716e-e571-43aa-8f9b-f63a80f92cba","300IU/ml, 5ml"
"c66f57b8-24b0-4f82-b0d4-2f27ee6b6cd5","IMMUNOGLOBULIN HUMAN ANTITETANUS, 250 IU/ml, syr.","3b875a82-2462-4dc4-a2a7-b4f8c8eab545","6353ff60-1277-4e80-9f20-919e0dbfbe7e","250 IU/ml"
"93c87115-fae7-4e40-b719-1bd265dc0670","(vaccine BCG) DILUENT, 1 dose, multidose vial","0d8dfbca-3a21-418c-b8a9-24ba8889fcc3","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose, multidose"
"5f772149-746f-469a-b43c-4af4c93468de","VACCINE BCG, 1 dose, multidose vial","25c54cb3-c74e-44fa-96fd-afd5cc8cdd1f","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose, multidose"
"1139511b-4698-4417-9cb6-6b7b3c2b34a3","VACCINE CHOLERA, ORAL, monodose, 1.5ml plastic tube","56fbec61-68d8-44ae-8b6b-419076f9cceb","dfc6e99a-0dda-4177-b297-416a9f197667","1.5ml, monodose"
"d0eeddc3-0881-4f14-9775-4d6887533d91","VACCINE DPT / HEPATITIS B / Hib, 1 dose, multidose vial","634e096f-d251-4ba7-8b9b-9e6ccb36c96f","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose, multidose"
"dfac075f-51c9-46fa-87ff-c15796ee9801","VACCINE Td (tetanus/diphtheria booster) 1 dose, multid. vial","86d19b75-631f-461a-80d4-f51a695f1870","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose, multidose"
"1456b559-0e89-4ffa-a0ca-1e85ca57ebde","VACCINE HEPATITIS A, adult, monodose, syr.","2e3dc4f3-904a-42b3-a3c9-233b00492f3c","6353ff60-1277-4e80-9f20-919e0dbfbe7e","monodose"
"9e3b50b4-bd88-45a6-a9b5-4d0021850ec6","VACCINE HEPATITIS B, adult, 1 dose, multidose vial","7d9eca79-3f5a-410d-87e7-94981fb90376","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose, multidose"
"e1c22b59-f5aa-4959-badc-aaf6a99b4d82","VACCINE HEPATITIS B, child, 1 dose, multidose vial","7d9eca79-3f5a-410d-87e7-94981fb90376","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose, multidose"
"77cb78b6-5691-4428-8385-cb61b191427a","VACCINE HEPATITIS E, adult, monodose, syr.","398e3300-3c10-479b-b3b3-228a39de4530","6353ff60-1277-4e80-9f20-919e0dbfbe7e","monodose"
"0dd67835-d6ca-4d70-84bd-0d4d4fbc713f","VACCINE HAEMOPHILUS INFLUENZAE type b, monodose, 0.5ml syr.","cdf0b10d-dc8c-4d28-817a-9d997f9ae3c4","6353ff60-1277-4e80-9f20-919e0dbfbe7e","monodose"
"bad07839-5a7c-47b2-89ae-a0080c518662","VACCINE HPV quadrivalent, monodose, 0.5ml vial","f099fc18-bbae-4ef7-bb57-9b61c5c3293e","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose"
"70df6e70-2ff1-49b9-8709-1b77b605f519","(vaccine measles) DILUENT, 1 dose, multidose vial","2caeb6e1-c61e-4fd6-8386-77fa5e17fad2","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose, multidose"
"28611d57-0547-4c87-ac10-36d6501d56d7","VACCINE MEASLES, 1 dose, multidose vial","178eeba1-2e77-4add-b487-7996335ecb9a","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose, multidose"
"eed7eec6-6c03-433c-9714-e0a46fff7fff","VACCINE MENINGITIS CJ A+C+W135+Y, monod.+ dil.0.5ml (Menveo)","c07c56cb-953e-44dd-9a46-308c6919c8c9","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose"
"93fd4632-b0d4-4faf-8c15-6c2c12562913","(vaccine mening.A conj. 3-24m) DILUENT, 1 dose, multid. vial","79beb807-dccb-46b7-b218-b93597c3a2b9","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose, multidose"
"f3a143c0-007a-4e0f-ba54-c746e8c59bfc","VACCINE MENINGOCOCCAL A CONJ. 3-24months, 1dose, multid.vial","defbdbb4-ee56-4419-a607-fc67d24d1303","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose, multidose"
"a818b5e3-7e25-409a-a635-6099e0950133","(vaccine measles/rubella) DILUENT, 1 dose, multidose vial","66d15e52-d628-4726-bffe-0bd7fdc28a57","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose, multidose"
"93900e2d-aa11-42b2-a73d-a6483d0e95f0","VACCINE MEASLES/ RUBELLA, 1 dose, multidose vial","6fd6091d-42bb-4665-8b1f-9a6bd979b1d6","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose, multidose"
"f5aea934-40b1-4498-b44e-4bd8f3f06198","(vaccine MMR) DILUENT, 1 dose, multid. vial","c347dfeb-9fae-4066-bd35-927a62c83656","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose, multidose"
"156602f7-8115-4538-9ce6-b3ad55132bf4","VACCINE MMR (measles, mumps, rubella), 1 dose, multid. vial","b3e0ee78-5b8b-4ee0-892d-f61458b9a909","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose, multidose"
"6434bbe8-3d30-4b1f-9bcc-eaeefb50b3a6","VACCINE PNEUMOC. CONJ. PCV13, 1 dose, multid. vial(hum.mech)","1e095e8c-57d4-47f9-b18d-518fe94fbea4","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose, multidose"
"6c8f7b3d-9f13-4002-ba6f-cd6577a245f3","VACCINE PNEUMOC. CONJ. PCV13, 1dose,multid.v (non-hum.mech.)","1e095e8c-57d4-47f9-b18d-518fe94fbea4","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose, multidose"
"ea81c75b-f21d-44fa-9279-8d37b9c9e1b7","VACCINE POLIOMYELITIS, INACTIVATED, 1 dose, multidose vial","9bb33dd3-d317-4728-8ab6-c5690ef7e5fa","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose, multidose"
"bf1c407d-7463-49f0-b944-5fd00d96ef43","VACCINE POLIOMYELITIS, INACTIVATED, 0.5ml, monodose, vial","9bb33dd3-d317-4728-8ab6-c5690ef7e5fa","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose"
"5e44053a-a532-49fa-89ae-fca1fb2f9418","VACCINE POLIOMYELITIS, BIVALENT ORAL, 1 dose, multid. vial","37d48f81-2e9d-441c-a21e-ba8681804367","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose, multidose"
"9c240161-fac4-4cde-8902-fc9d62aab98f","VACCINE PNEUMOCOCCAL polysacch.. 23, monodose, 0.5ml syr.","0996f332-c0a7-43d4-8012-a06bdfaa84ca","6353ff60-1277-4e80-9f20-919e0dbfbe7e","monodose"
"0cb399ba-4bd7-4cdc-8457-7c5548c80d09","VACCINE RABIES, CCV, cell cult., monod., vial + syr. diluent","a8f65541-ffd4-43f7-b9ba-e967e977a78d","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose"
"6ac04ba0-fe90-488d-9f89-04cd03816e71","(vaccine rabies, CCV) DILUENT, monodose, amp.","1d522709-370d-4f5b-9f02-5f50ff4c6a3b","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose"
"31fa8359-7121-4d4a-9049-7cfc386d2de2","VACCINE RABIES, CCV, cell culture, monodose, vial","a8f65541-ffd4-43f7-b9ba-e967e977a78d","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose"
"e1550d29-bc07-4a44-b827-a907c53fd446","VACCINE ROTAVIRUS, ORAL (Rotarix), monodose, 1.5ml tube","f678837c-0d8d-4d16-89a0-438e48799cc0","5ebc716e-e571-43aa-8f9b-f63a80f92cba","1.5ml"
"9f5b69e6-2401-4b9c-bd25-e11160924f4b","VACCINE ROTAVIRUS, ORAL (Rotasiil), monodose, 2ml tube","a79dbec9-c959-40d9-b4d8-f32bf1211c36","5ebc716e-e571-43aa-8f9b-f63a80f92cba","2ml, monodose"
"1e84ee27-9429-4cae-b2c4-d2b8b135f55e","VACCINE TYPHOID CONJUGATE, 1 dose, multid. vial","63c0908c-e906-4d63-a97a-abc7616112c1","5ebc716e-e571-43aa-8f9b-f63a80f92cba","monodose, multidose"
"0dbc2a36-f5ed-4d1f-8fe1-e7f439f6cc5e","VACCINE TYPHOID CONJUGATE, monodose, 0.5ml vial","63c0908c-e906-4d63-a97a-abc7616112c1","5ebc716e-e571-43aa-8f9b-f63a80f92cba","0.5ml, monodose"
"0f78bada-ff1c-4fc6-acbd-1b5189a129ef","(vaccine yellow fever) DILUENT, 1 dose, multidose vial","e36b3d6a-f129-4c1d-b2e1-280b25027034","5ebc716e-e571-43aa-8f9b-f63a80f92cba","multidose"
"7c489567-d33e-42eb-be6d-15f131d76138","VACCINE YELLOW FEVER, 1 dose, multidose vial","6a26481f-c925-463f-8746-d2c7f178b7c9","5ebc716e-e571-43aa-8f9b-f63a80f92cba","multidose"
"5da2db6d-20ce-4f02-8f83-60b74e27ff1e","MISOPROSTOL, 25µg, vaginal tab.","807bbc55-b373-415c-b679-1cfcea49a0b4","8b3e4524-f17e-4b37-b1c4-02e2091f7958","25µg"
"bdb5e4b0-53bd-43b6-901b-a146d132dada","ARTESUNATE 60mg, pwd vial + ARGININE 2%/NaHCO3 0.84% 3ml amp","ea35d8ca-50a4-4bae-95f9-5a236563c2bd","5ebc716e-e571-43aa-8f9b-f63a80f92cba","60mg"
"d426d29a-698f-4435-9be5-f24e174524bd","DHA 20mg / PPQ 160mg, blister of 3 disp. tab., 5-8/11-17 kg","e3d5d2ae-3957-4658-8f9e-6708725ebada","06fa5b83-7472-45c4-94dc-8b06075690ba","20mg / 160mg"
"b6b17f31-f928-4a93-98f0-c7a24fc4166a","DHA 30mg /PPQ 240mg, blister of 3 disp. tab., 8-11/17-25 kg","e3d5d2ae-3957-4658-8f9e-6708725ebada","06fa5b83-7472-45c4-94dc-8b06075690ba","30mg / 240mg"
"b3828feb-d36f-42a2-a3be-8b83da9f1fc9","DHA 40mg /PPQ 320mg, blister of 3 disp. tab., 11-17/25-36 kg","e3d5d2ae-3957-4658-8f9e-6708725ebada","06fa5b83-7472-45c4-94dc-8b06075690ba","40mg / 320mg"
"4c5fddc5-75b4-4172-b434-a64b74a3067f","DHA 60mg / PPQ 480mg, blister of 6 tab., 17-25/36-60 kg","e3d5d2ae-3957-4658-8f9e-6708725ebada","c1f4a088-32a8-4b34-8162-944bb6ed026f","60mg / 480mg"
"ab125d1f-20bf-483f-9a56-1ad921c644ac","DHA 80mg / PPQ 640mg, blister of 6 tab., 25-36/60-100 kg","e3d5d2ae-3957-4658-8f9e-6708725ebada","c1f4a088-32a8-4b34-8162-944bb6ed026f","80mg / 640mg"
"6f40745d-3bfa-4a5d-a7f3-b0c1e04d38ca","IMMUNOGL. SNAKE ANTIVENOM, Africa (EchiTab-ICP) pwd+dil vial","37777f63-79c9-4e23-bba3-948cb5e73c33","5ebc716e-e571-43aa-8f9b-f63a80f92cba",
"2b6b3dbf-714e-4147-82d2-6b472b208e9e","VACCINE MALARIA R21, 1 dose, multidose 1ml vial","f8b8d7d4-4b46-4576-a001-c6b579b3f548","5ebc716e-e571-43aa-8f9b-f63a80f92cba","1ml"
"c2679f9e-bad7-473f-a140-8bd16f28211d","LIPID-BASED SUPPL. PREGNANT-BREASTFEEDING, peanut paste 75g","f11c47f7-47a9-448c-bc56-305d027bd0c5","d940f9d8-7366-4861-aa3b-664cd659e7ed","75g"
"1feb77bd-bb9e-474a-8967-5e4efef2cd0a","Other","b04f7676-8959-43b7-a134-2f15c6799efc","c1f4a088-32a8-4b34-8162-944bb6ed026f",
"95fefd09-9994-4722-85ec-8ab0c1423f7b","PEN NEEDLE, 31-32G, 0.23-0.25 x 4-5mm","c685a64d-fd9b-43ed-963d-7b5f5a0bf71e","475de00c-0119-46c6-ac97-cd549fe43861","31-32G, 0.23-0.25 x 4-5mm"
"c325de44-06a0-4ed1-915c-2c10cec26fbd","SYRINGE, U-100 insulin, 1ml + fixed needle 6-8 mm","bd2ff3f5-615d-4b1b-b816-2582f1ec1ac4","475de00c-0119-46c6-ac97-cd549fe43861","U-100 insulin, 1ml"
"fcdf1d05-62fb-45d2-951b-ab91db6a372f","SAFETY LANCET, medium flow, needle 21G x 1.8mm, green, s.u.","75655e92-b371-4c45-9eab-90c4a0a59662","475de00c-0119-46c6-ac97-cd549fe43861","medium flow, needle 21G x 1.8mm, green, s.u."
"29c0c38d-950a-4dd0-9df7-27a7688d5feb","GLUCOMETER STRIP","d4347b8d-fcd0-4738-9cc7-b38a241a9d8f","475de00c-0119-46c6-ac97-cd549fe43861",
"fda55f47-140e-4197-ad9b-cae10e95c7be","GLUCOMETER, blood glucose monitor","befcb03a-d544-4c58-b020-4eb97034d720","475de00c-0119-46c6-ac97-cd549fe43861",
"2ebe7f60-c002-4c5b-ace6-72f8f0b4f235","REUSABLE SHARPS CONTAINER (RSC), 1.2 litre","f4f37a55-2685-4b49-99f2-b7050b87a26c","475de00c-0119-46c6-ac97-cd549fe43861","1.2 litre"
"15a0cb9b-6af4-4174-8c7d-f07ca7ef0305","CONTINOUS GLUCOSE MONITOR READER (FreeStyle Libre 14day)","6a9b62a1-cc21-4c43-bc5e-512632b902ee","475de00c-0119-46c6-ac97-cd549fe43861","Freestyle libre 14 days"
"41dc5d9d-c22c-4fe1-a357-6014246685a5","(CGM Freestyle libre 14 days) SENSOR, 14 days, s.u","8b4249c9-7e4f-42d7-a170-dd69fe5cedad","475de00c-0119-46c6-ac97-cd549fe43861","Freestyle libre 14 days"
